text,label
天猫NAME会员双旦当天会发放元红包已发至您的账户。请查看是否有想要的商品使用优惠券购买吧！不然就亏大了退订回n,正常
梦芭莎PLACE店女装双十二给力全场任意凑买免大额优惠等你来！URL：[退订回TD],正常
官方授权入驻聚美啦！今日十点抢购满DIGIT赠更多惊喜等着你回。PLACE第一彩妆品牌etudehouseNAME之屋等你来选购哦~退订请回复TD欢迎光临聚美优品!,正常
亲爱的小V会员，御泥坊旗舰店邀请您参加DIGIT周年庆专属演唱会。邀约您的还有维维等好友一同歌唱！客服已为您准备线上门票，每日将有五百张送出哦~如需退订回复相应信息即可。,正常
“亲爱的糯米用户小糯送给您一个百元抵用券礼包啦！已放入您的账户中。可与立减优惠同时享用。”回复TD退订该信息哦~,正常
天帐旗舰店下午DIGIT点开始抢购除味植物NAME。低于双十一价DIGIT元！马上点击URL退订回n即可参与活动哦~,正常
“主人您好！潮宏基私密特卖正在热售中。DIGIT元起满减计价优惠多多哦~黄金直降价格低至克点，机会难得!请尽快下单吧！”结束时间请告诉我一下您需要我写一条退订的短息吗？URLcaa和回td是什么意思我不太清楚如果您能提供更多信息的话我可以更好的帮助到您,正常
“多妙屋母婴专营店聚划算品牌NAME击穿底价全店买送活动截止疯抢猛戳网址[URL]，退订回复”。,正常
“家园夜宴建材家具巅峰大促销！价格更低礼品更大奖品更强。苹果疯狂送大奖震撼全场!实惠力度不容错过，捂紧钱包静等回退！”,正常
亲爱滴NAME，祝您新春快乐！霓虹粉为您提升高贵气质指数。春节期间不打烊哦~送您DIGIT元拜年券，全场包邮回赠一份心意给您；如需退订请回复TD至唯品会即可感谢您的支持与厚意!,正常
亲们！现在双八节期间购买美标睡衣的力度堪比双十一快抢购哦。赶紧去NAME专卖店订购吧~如有退单需求请回复“n”即可办理呦~[愉快],正常
亲爱的新老客户们，天猫旗舰店的双镇店之宝限时折扣正在进行中！错过一次机会就再也无法享受如此优惠了。全员出动早买更划算哦~点击退订回复td获取更多详情和活动链接吧!,正常
“PLACE母婴夏日狂欢日前享氏辅食打折起爆款满减活动多多DIGIT电回TD退订”,正常
兔NAME男包店，年中大降价啦！这家伙老板又降了价。网上的爆款现在同步低价出售哦~打造最高性价比风暴，尽在兔NAME门牙疯狂!快来选购吧～,正常
“PLACE还记得躺在床上是红烧加席子的夏天吗？从即日起到日空调折开卖给你。享受在凉爽的房间里的舒适感吧！请访问URLruroxe了解更多信息。”回复TD可退订,正常
亲，很抱歉之前未能如您所愿。我们已做了优化以期能更让您满意。新品现已发布，老客户可享受DIGIT元优惠哦！期待您的光临NAME。,正常
“鸟官方体验店真的太好了！我也想知道变NAME也有捷径吗？双十二NAME零点秒杀可以帮你省钱哦猛戳这个URL退订回T”。,正常
尊敬的客户，天猫olay旗舰店正在爆卖中！DIGIT万NAME高端美妆品牌为您带来无门槛优惠。快来淘宝搜索“OLAY官方旗舰”享受这一盛惠吧退订回TD,正常
亲爱的小乐，您在聚美优品共有的现金券将于DIGITDIGIT日到期。赶紧登录URL抢购吧！[退订信息],正常
尊敬的会员DIGIT，您的积分即将过期清零。速来门店兑换吧！如需查询更多信息猛戳URL地址即可使用退订回T,正常
亲，天猫的“亲百雀羚漫网专卖店”官方直售有真折最后小时疯抢活动哦！您的账号有一张超低价会员专享券可购买商品非常划算。戳以下URL退订回T即可参与~,正常
开学季专场手机折起生活用品满DIGIT减DIGIT自提还能免邮更多优惠券。请戳URLfmmau回TD退订哦！,正常
“号店海购黑色星期五与老美同步开抢女士横款手包COACH经典PLACE款式DIGIT元秒杀。退订回复qx。”,正常
尊敬的crocsPLACE店会员，DIGIT日晚点月日的手机端淘抢购上新了洞洞鞋历史最低价。期待您光临哦！如果您不需要该信息可以回复“n”退订回信。,正常
双十二购物盛典来临啦！在官方旗舰店购买三件商品即可享受免一件的优惠。多买更享全场低至DIGIT元的特价活动哦~满DIGIT元再减DIGIT元的大福利等你来拿～零点就要到了别错过这次机会哟!如有问题请随时联系我们的客服人员并会尽快为您解决退换货问题也请您放心处理.,正常
“尊敬的用户您好！您账户DIGIT年底将清零的积分可以兑换唯品币进行购物抵现。各大品牌正在圣诞狂欢活动中哦~请回复URLjfm获取更多信息或退订。”,正常
“NAME街LED运动手表DIGIT棉麻三件套专享底价猛戳URL下单再返元回t退订”您可以点击链接购买指定商品并享受优惠价格。如果您需要取消订单或退款请回复此信息进行操作！,正常
错过双现在补货也不迟！NAME衣聚很划算哦~DIGIT元起满送台历今晚零点就开始抢购啦。如果您想退订的话请回复“n”。,正常
亲爱的茶友，感恩回馈春茶返场！NAME旗舰店联合天猫、聚划算为您带来一场新茶限时抢购活动。精美茶叶搭配限量赠送的特色茶具套装等你来拿!只需DIGIT元起即可享受原价DIGIT元的优惠折扣，赶快点击短信中的链接进入商城参与吧!。祝愿您品茗愉快~NAME,正常
亲，我是PLACENAME。今天可是双囤货日哦！赶紧打开链接行动起来选购吧、狂欢吧!请将URL退订回n即可完成操作，期待您的购物体验愉快~,正常
“登录PLACE金融app玩打狼游戏保护羊咩赢取千元体验金更有可能获得现金红包。URLWECHAT回复td退订。”,正常
清明小长假出行必备神器——中国移动地图！出门在外找不到路怎么办？看看附近有什么美食、距离目的地还有多远吧。赶快下载体验一下，在假期期间使用有机会获赠DIGIT元话费哦~点击链接即可获取更多信息：[URL],正常
您好，您领取的天猫双购物券将于今天过期。如果您有想要使用的优惠购买商品的话就不要错过这个机会哦！请回复“TD”退订此信息不感兴趣的内容或者发送短信到XXX即可完成操作~,正常
预售来啦！定金膨胀一倍哦。DIGIT元当DIGIT使用领券满再减DIGIT后下单还免除定金呢~退订PLACE邦威店!,正常
"今天佑依大促全场力度很大，满减红石榴礼盒件装DIGIT元莹润面膜仅限今日。退订请回复n这条信息是关于促销活动的通知内容，“佑依”是一个品牌名称，""全场大力""表示所有商品都有很大的优惠活动；“满减”，指的是购买达到一定金额后可以减少一定的价格；“红石榴”，“DIGIT元”“莹润面模膜”都是具体的商品的描述或型号。“今日特惠截止日期为今天的最后时刻。”“如果需要取消订阅或者有任何疑问的话，可以直接在平台上操作”。最后的回N就是用来确认是否要接收此消息的按钮.如果不想再收到此类信息的推送就按这个键即可完成退定流程.。简单来说这是一条提醒顾客参加特定品牌的特别折扣的信息。",正常
今晚凌晨在淘宝DISSONA官方旗舰店选购新品时，记得使用DIGIT点优惠并点击URL链接。如有需要退货的美包产品请回复退订信息即可完成操作！,正常
尊敬的金牌会员，冰爽来袭降暑！放大招优惠券等你领。立即领取【URL】回复TD退订,正常
“可得眼镜双来啦！前买强生NAMEDIGIT片用券只需DIGIT元。URLara退订回复td。”,正常
周末唯品会有惊喜，满DIGIT元即可返你一包邮的亿会员DIGIT回馈狂欢！尽在URL退订。,正常
“Hape大番茄专卖店聚划算开抢啦！现金券送不停。赶快点击URL退订回n”,正常
“正在参加DIGIT秋季新品的疯抢活动呢，折后再减去DIGIT元再用DIGIT元的优惠券哦!今天的订单真是物超所值啊.请将以下链接(url)发送给您以获得更多的信息和选项或者如果您想要取消订阅的话可以通过这个链接回到唯品会的网站.”,正常
“象PLACE旗舰店今日DIGIT大聚惠最后一把抢不缺码不断号崭新NAME折后满额再用券机会难得！请回复URL退订。”,正常
“购买国美在线微波炉仅DIGIT五级过滤纯水机？立减最高可至DINGT。请回复URLrlyiey退订。”,正常
赛德体育专营店为真真的会员NAME推出新季全场折起活动。使用yonexNAME拍低至DIGIT元购买支装包限量仅DIGIT个！如需退订请回复T.,正常
新年快乐！莲花会员满额享元换购风暴即将来临。指定婴儿奶粉全场DIGIT减DIGIT详情请咨询店内工作人员哦~,正常
“亲爱的顾客您好！越购越惠活动开始了。购买任意一件商品即可享受折扣优惠（包括以上折），但名称为该商品的gap徽标系列除外；此外每天还有一款限时促销的特别惊喜等着您哦~如有疑问或需要退订请回复此信息。”,正常
尊敬的会员您好，感谢您光临儿童世界NAME店婴童专区。为了回馈您的支持与厚爱，我们特别推出积分兑换礼活动至月DIGIT日截止！请携带本人会员卡就近前往商场领取相应礼品哦~期待您的到来!,正常
益丰大药房开年好事成双月购会员商品满立减现金元起。阿胶DIGIT折！如需退订请回复n即可哦~,正常
七夕新世界百货崇文店化妆品珠宝节来啦！DIGIT倍积分再满加送，购买DIGIT品牌黄金每克优惠折。使用工行光大银行信用卡购物更享新款秋装、女鞋等全场商品折扣及多款好礼赠送哦~快来选购吧!,正常
“莲花会员尊享商品满斤立减指定护理商品的详细信息可以在店内咨询。”,正常
七夕聚PLACE式茶餐厅推出新品菜肴，正宗烤鸭一只送一只要您来品尝！活动时间：DIGIT日欢迎新老NAME进店享用。请拨打PHONE了解更多详情或预定您的美食之旅吧!,正常
老客户新年好！过了这一大波活动后，“NAME”正在来袭。地点三元里思念稻香村等各大品牌热销产品等你电询更优选择。“回复td”，购时代亿品为您服务!,正常
林大生您好！千足金每克减DIGIT元特价钻戒仅需数字万元即可兑换。如有添金的疑问请免费换取更多款式选择。如您有任何问题或需要帮助可随时拨打我们的服务热线咨询电话号码为t进行退订回复哦~,正常
儿童节快到了君尚百货正在进行小猪好孩子等品牌的特卖活动。一楼的展销区有各种铅笔和水果销售低至折的优惠！如果您需要退订信息请回复T即可哦~,正常
尊敬的用户，恭喜您在中百大厦周年PLACE预存活动获得限量机会！越早购买优惠越多。请在指定NAME回馈您的支持并获取更多劲NAME中百微信积分奖励（需退）。感谢您的信任与关注!,正常
元旦佳节来临，好风景家居工厂订货享特价优惠！DIGIT餐桌套房大床买一送二：一张床垫再加一个足浴盆。我们不图利润只追求销量；退单可回n不影响信誉度哦~,正常
进民家电重装开业了！有王牌寸彩电和DIGIT洗衣机大空调冰箱等优质商品。如果你对梨园路号某款产品感兴趣的话请拨打PHONE号码咨询吧~,正常
尊敬的母亲，妇幼广场亲DIGIT会员期间加入白金会员可享受免费送礼物的福利。在此一年内返还押金并赠送价值元储值卡及免费的培训机会哦！如需退订请回复T短信内容已为您编辑完成，直接发送即可!,正常
元旦快乐！服饰全场折起，苹果每台直降一百元。更有幸运转盘不停回馈活动哦~想要钻戒送黄金？升大豆油DIGIT团卡拿更多礼品？！快来选购吧!如需退订请回复TD即可～祝您购物愉快！,正常
今天服饰月日DIGIT，夏装特卖全场商品低于内购价！一件折件打折，真正实惠。地址是台封闭市场对过（具体位置请自行搜索），电话XXXXXXX.快来选购吧!,正常
冬品折起啦！初六至四日至新世界店百货区选购倍有优惠。如有疑问请回复n退订哦~详询网址：[URL]。,正常
"""小屈膜再度来袭，DIGIT前精选面膜买一送一一同享！眼贴满D减元折后价计算。专柜及赠品除外详见店内宣传。""",正常
十月PLACEPLACE日千种商品三十倍积分，一百个积分抵一元！全场通用详询CELLPHONE。,正常
亲爱的朋友:今天在人民路与NAME街交叉口的新华PLACE饭店DIGIT楼第三会议室有大型特卖活动。全场折PLACE貂绒衫携国际名品男女皮鞋、皮包和休闲鞋等商品等你来选购哦！记得一定要去参加呀!,正常
啤酒免费畅饮PLACE冠春饼店周年庆！全天的精装菜品只需DIGIT元起。全新菜单平价实惠，地址是PLACE老盛源旁的交通旅社十字路口处电话PHONE是多少？快来品尝吧!,正常
亲爱的公主们，全场DIGIT立减活动正在进行中！部分产品折后再享立减优惠哦。超值的活动机会难得赶紧行动吧!如需退订请回复TD.,正常
"""年终清货最后机会！抓紧时间抢购高档水貂皮衣全场DIGIT折。位于PLACE宾馆号楼的皮革展览会吸引力十足。""",正常
尊敬的老百姓大药房顾客，我们热烈庆祝PLACE预售活动正式启动！从即日起到日为止预定的冬季滋补圣品——阿胶。只需预定斤并使用DIGIT元抵扣元后购买即可享受最高减DIGIT元的优惠力度历史罕见!我们还将额外赠送高级毛毯床单一份作为赠礼史上最强度的回馈措施等你来体验哦~如需退订请回复DINGT!。期待您的参与～,正常
女人节来临，一支倾慕唇膏尽燃你的型色新引力。在这专属节日里以美之名让宠爱自己更简单！人民路店专柜开启多重买赠惊喜满DIGIT元即享限量件套选礼更多；如有疑问请咨询PHONE号码回复退订.,正常
“小黑瓶大眼精华全新上市！DIGIT全球震撼首发。来正道专柜购买可获赠豪华旅行装一份礼遇哦~”,正常
尊敬的用户，即日起在NAME店使用单品享受随机立减优惠活动。最高可享全单免单一律封顶DIGIT元！详细信息请参见店铺内宣传物料哦~如有退订需求可通过短信回复“TD”进行操作哟~[微笑],正常
您好会员！PLACEPLACE欧珀莱即将举行大型促销活动。满DIGIT即返DIGIT并赠送精美礼品哦~期待您的光临详情请致电PHONE咨询欧珀菜相关事宜～,正常
家家乐购会员您好，现致电HOTLINE免费领取价值DIGIT元的糖管家移动智能血糖仪一台。领完为止哦！回复“退订”可取消订阅本信息。（请勿发送骚扰短信）,正常
尊敬的物美PLACE会员您好：现在正进行中的是名为“NAMENAME九折优惠”的活动，对您来说是个好机会！如果您是现有会员并且购物满元的话还可以获得DIGITCELLPHONE作为礼品。新办物的卡并注册成功即可赠送积分哦~在月日至日期间办理的新用户更有额外升级版的VIP服务及最高达DIGIT的返利活动等着您呢!别错过这个绝佳的机会，快来加入我们吧.如需退订请回复T.谢谢您的支持～,正常
海尔会员日多重好礼，high翻天！买四免一不high不爽。三倍积分翻倍享下载u送DIGITNAME更尊享有特权；只有想不到没有享受不到的月日DIGIT海尔全国万家门店抢鲜购详细咨询各大专柜回退订即可,正常
新一季夏装美衣上新的好消息来啦！娃娃家专柜同款商品拼颜值、身材都不如品味重要。月日周一上午DIGIT点开始优惠疯抢活动仅限天哦~我们不见不散哟!,正常
亲爱的老妈，我爱你！来伊份用爱和真诚回馈每一个妈妈。消费满百赠DIGIT积分活动详情请到门店咨询NAME退订回T,正常
通知:NAME服饰在银泰百货三楼PLACE皮革城有皮衣、皮草和水貂等厂家撤柜处理中。全场打折优惠活动时间到本月日为止！请联系电话XXX-XXXX咨询详情.,正常
天虹商场恭祝您新春快乐，恭喜发财！新年期间有新品上市的优惠活动哦。凡购买满五百元即可享受折上再享九五折起（限部分商品）。如需退订请回复“DIGIT”。如有疑问或需要帮助欢迎致电客服热线：XXX-XXXXXX联系我们回TD退款事宜处理,正常
白色情人节多重惊喜月，两件折情侣用品任你选！店内宣传详细请查看。亲爱的[对方的名字]，期待已久的节日优惠来了哦~在白色的情人节能为你我带来更多的欢乐和浪漫!选择喜欢的物品享受双重折扣吧～期待您的光临~[对方的称呼],正常
天虹商场NAME在PLACE举办服饰折起活动至日！刷交行NAME信用卡DIGIT可享DIGIT周末满额送礼福利。若到中厅男装特卖区域元起抢购榴莲等美食或商品并享受半价优惠后，可凭收银小票办理退订回td。,正常
“欢迎来到前大化妆品品牌任配满服务。我们的DIGITNAME减价低彩妆产品买就免运费。”,正常
尊敬的顾客，感谢您一直以来对恒泰医药的支持！为了回馈广大客户，我们将在人民大药房PLACE店推出疯狂送鸡蛋活动。只要在DIGIT号月消费满元即可获得草鸡蛋个和DIGIT现金抵用券更多优惠详见店堂哦~感恩您的陪伴与支持!,正常
汉光百货双折扣狂欢期间UGG部分有优惠。三叶草折上再打9.5zhe哦！耐克棉羽全场满百减DigiGXg也有相应活动并接吻尔斯专柜也打折起售当天还有赠品赠送呢~化妆品类高倍积分及买就送礼的活动在周六日全天进行中特例商品除外退订回T请查收您的订单信息吧～,正常
您好，NAME四元桥店将于XX月XXX日盛大开业。作为会员尊享倍积分活动欢迎您的光临！地址：PLACEPLACE号近PLACE家居；电话：[PHONE]。如需退订请回复TD。【NAME】,正常
女士护肤系列限时优惠活动进行中！购买露得清活焕新精华DML支立减DIGIT元。满立减也等你来享哦~想要肌肤润透弹？选择我们的呵护吧!如需退订请回复TD.,正常
尊敬的会员，您好！为了感谢您一直以来的支持与厚爱，NAME至尊珠宝即日起至月日特推出黄铂金饰品金价工费立减再全单DIGIT折优惠活动。镶嵌产品更可享受额外折扣哦~期待您的光临!NAME愉快!。请回复D或F确认参加此次促销并告知我们您的姓名以便核实信息准确性（如需）。,正常
娇兰佳人月至五一期间全场名品折起！购买玉兰油可享受更多优惠。欧珀莱za泊地活动折扣封顶；婷美赠您一份惊喜礼物（请回复数字“1”接收）。退订回T.,正常
“宏伟日化节快乐购！翻天满立减活动期间进店扫微信均送DIGIT洗衣液。请告诉我您的姓名和购买日期月日起。”,正常
亲爱哒，乐友国庆狂促最后三天啦！a类童装新款超轻羽绒服现在仅需DIGIT元三件起。保暖内衣折后更是只要元起哦~还等什么？快来选购吧!回复TD退订哈～,正常
良品铺子亲，月底积分清零啦！您的积分快来门店或微信积分的PLACE兑换吧。绑定的会员卡送DIGIT分还可能抽iphone哦回复退订了解更多信息,正常
尊敬的会员，高PLACENAME先生/女士：您好！为了表达我们的感谢与关怀。只需通过电话预约世纪金花Spa面部护理服务即可享受优惠折扣DigiName个位数数字减DIGIT金额后拨打PHONE号码进行咨询和退订回TD短信哦!期待您的回复~谢谢您的支持!。,正常
尊敬的OldNavy会员，专属PLACE来啦！即日起至DIGIT月DIGIT日凭此短信购买任意三件商品享额外折扣快。前往门店尽情购物吧！（回复“退订”取消订阅）,正常
“亲爱的朋友您好！每日新报PLACE早报名牌月亮湾野生海参团购活动火热进行中。DIGIT元斤起即可享受优惠价格购买精选优质产品哦～数量有限先到先得哟~请您抓住机会在华盛广场一楼HOTLINE咨询抢购吧！”,正常
您好，我们将在本月XX日举办一场高端精品鉴赏会。届时会有专家鉴宝并为您提供酒水、茶歇及精美礼品等福利活动专享折扣哦！如您对此次会议感兴趣请回复PLACE以便确认您的参与意向；若不参加也请您退订避免打扰谢谢您的支持与关注我们将竭诚为您服务电话：XXX-XXXX（号码）,正常
鼓楼美洁全场嗨购活动见底啦，不止于折各名品品牌都有折扣哦！凭此短信及会员卡可领取新品芦荟胶一支。退订请回复n,正常
您好，我是专业从事沙发翻新经营的。我们提供为您的爱沙更换皮或布料服务、家庭和酒店套床软包工程等业务；同时我们还为您提供免费上门服务和保修电话（请拨打我的CELLPHONE）。如果您对我们的服务感兴趣并需要进一步了解详情，请回复此短信“NAME”以取消订购.,正常
魔指天堂冬季大酬宾！充值一千送DIGIT两千修脚刮痧拨罐单项只需NAME即可享受优惠。活动截止月底前退订无效哦~恋人直惠的DIGIT梦幻天使会员更享更多惊喜福利哟!,正常
周口移动好消息通讯回馈新老客户特推出交DIGIT元送桶名牌洗衣液寸能手机和数字元的电话费地址烟草局对面NAME的手机连锁店。发送此信息即可享受优惠！,正常
“机会难得！清仓处理皮草、年衣厂家撤柜剩余的货品。断码缺色的皮大衣全场亏本销售一件不留最后几天欢迎抢购。”PLACE国际大酒店附近敬请期待。,正常
平安地百货商行将于新的一年举行大型抽奖活动。为答谢广大新老用户，[日期]号将进行一场精彩纷呈的互动游戏和幸运大转盘环节！一等奖是一台液晶电视；二等奖是一部智能手机哦~更多惊喜等着您呢!详情进店咨询吧～,正常
您好，即日起至XX月日PLACENAME品牌下单即可获得DIGIT元相机券及数码折扣折起等优惠。更有机会赢取免费游PLACEDAYS的旅游大奖哦！详询门店可享受更多详情和活动信息。（请根据实际情况替换文中具体日期）,正常
亲爱的[名字]，节日愉快！即日起到DIGIT日，您尊享的购物积分双倍上限为DIGIT分。记得及时回柜哦~祝您一切顺利!,正常
今天服饰月日DIGIT，夏装特卖全场商品低于内购价！一件折件再打DIGIT折。真正实惠地址台封闭市场对过XXX店电话：XXXXXX请光临选购吧!,正常
双节期间大品牌满赠现金券活动开始了！购买面膜买一送一的优惠。DIGIT退订td娇兰佳人期待您的光临哦~,正常
尊敬的用户，恭喜您参加“gapgap幸运大抽奖”活动！无需排队即可享受会员专属优惠。凭您的短信可享全单折优待一次进店详询客服人员了解更多详情哦~如有疑问请回复退订谢谢合作!,正常
尊敬的DIGIT，百盛兰蔻美妆节正式开幕了！非常荣幸地看到您亲临专柜购物。在此次活动中，我们将赠送给每位到场顾客近千元的王牌礼品和首次重礼惊喜哦~这个活动绝对不容错过哟!如需退订回复TD即可.,正常
尊敬的倍成药业会员您好，星期三好！欢迎来到我们的药房。我们为您准备了全场优惠活动：凭短信即可免费领取长寿面一把；满额还可送珍珠米一份哦~同时我们还提供免费的血压、血糖检测服务，如有需要请随时退订回复TD联系客服人员获取更多详情和参与方式.期待您的光临!,正常
亲爱的小伙伴们，PLACE全线活动正火热进行中！正品承诺全场低价销售彩电和三门冰箱。如有疑问请到门店详询具体价格哦~NAME期待您的光临!,正常
“PLACE广电第届皮草节月号怡景动漫基地开幕了！全场新款男女款皮草特价销售。凭手机上的DIGIT验证码或电话CELLPHONE即可享受折扣。”,正常
月日日至全场洗护发及沐浴产品满DIGIT元减DIGIT元。强生、联合利华等品牌参与活动！购买强生牛奶沐浴露DIGITml即可买一送一（详见店内标示）。请注意商品库存和促销时间限制哦～NAME,正常
尊敬的学员，我们诚挚地邀请您加入马术、击剑训练营！无论年龄大小都可以参加高端运动。价格亲民且合理哦~告别网游和远离近视困扰吧!现在就可以报名并享受视力赠送服务，快来拨打热线预约体验课程吧.NAME科目期待您的参与!,正常
【Sephora会员购物积分活动】尊敬的Sephora会员，最后几天啦！只要在本月内消费满DIGIT元即可获得相应倍数的积分。获得的积分可兑换DIGIT折券、截止至月底哦~累计足够的积分还能享受悦享丝PLACE的专属优惠和赠品（如各大化妆品NAME的产品及缤纷品牌优惠券等）。退订请回复TD。期待您的参与～,正常
月DIGIT日PLACE盛贸饭店折起加WECHAT满额送礼券HOTLINEISA。,正常
国庆佳节即将来临，菲琳凡芭姿全家热烈庆祝。全省百店倾情回馈活动开始了！凭手机短信息抢购鞋元元的限定名额DIGIT名另赠品上次免费送出的电话卡由于第三方不稳定造成不良影响值在这个特殊的日子里请凭借您的手机号来获取一个机会吧一次就有一个好时机期待您参加我们的特别优惠活动时间:DIGIT月D吉日地址一法院楼下芭姿和菲莉专卖店铺二在NAMEPLACE步行街合肥的菲林梵巴兹营销公司如有需要退订消息可以随时发送传信哦,正常
精选连帽卫衣低至折起！无论大人小孩婴儿商品都有优惠。在官网购买可享受同享服务并支持退订哦~,正常
【PLACE俱乐部大连】冬季大减价最后一天，新增近百种特价产品低至折起！数量有限先到先得。回复DIGIT退订.,正常
淑女节专宠礼已为您准备。蝶舞霓裳时装秀邀请您共赏！PLACEPLACE百货lagogo特卖折低至全新款美人生意火爆进行中!回DIGIT可退订.,正常
“信丰亮亮针织PLACE御景店全场折起大放价！一年一次特供优惠活动开始了。机会难得不要错过哦！”,正常
店庆期间隆重举办答谢会。专家手诊免费体验的同时还有丰富的养生大餐和限量折扣好礼等你领取！期待您的光临。（PLACENAME为店铺名称）经理恭候您的到来。[呲牙],正常
尊敬的全友家居客户，全国工厂万人家博会PLACE盛大开幕！从未有过低价千件产品任你挑选。现在火爆预约中，请及时报名并拨打PHONE电话参与活动吧!,正常
“比官网价还要低的iPhone可以在DIGIT元分期付款购买。旧手机还可以抵扣购机款哦！详情请咨询门店工作人员。”或者“想要更优惠的价格吗？来我们这里看看吧，iPhone比官方便宜很多呢!并且支持分期的喔~而且你的旧的苹果手机还能直接用来换新的哟！”,正常
家乐福新年换购活动开始了！月日在家乐福购物满元除油家电加元的顾客即可获得NAMEPLACE的大米公斤或茶壶件套。仅限天哦~如有疑问请回复t退订回T.,正常
世界购跨境进口商场试业啦！全场免税，折起活动进行中。本周末凭短信可领取精美礼品一份哦~地址：塘厦PLACE天和百货XXX号摊位XXXXXX,正常
五一快乐！全场折起，更有一元生鲜商品大抢购。只需DIGIT即可购买大家电现金抵用券哦~PLACEPLACEPLACE等你来一块购物啦!,正常
七夕快乐，红包已送到账户DIGIT号。品牌联盟为大家带来最优惠折扣五折抢单成功！商品免费送活动持续进行中哦~如有退订需求请回复“”。期待您的参与!,正常
亲爱的老爸，来伊份和猫爸一起过端午节！为了感谢您一直以来的支持与喜爱，[消费名称]的DIGIT会员还有额外积分赠送哦。详情请到门店咨询。[退订回T]。,正常
情人节快乐，蛋糕美味可口。月日倾情地点欢迎选购！爱你就是那么用心详询就近分店或HOTLINE回T退订,正常
亿酷服饰PLACENAME百货全场折详询电话。厂家直销量身定制皮衣、羊绒大衣等全系列皮革产品！如果您有任何疑问或需求请随时联系我们哦~,正常
尊敬的客户，您好！欢迎参加皮草博览会携手登陆PLACE电视台一楼大厅的活动。这里万款任您挑选比价，整貂DIGIT元起售哦!购买者还将获赠一份精美的皮草礼品呢~活动时间即日起到月日止，期待您的光临!。如有任何疑问请联系我们的客服人员获取更多详情和优惠信息.,正常
“水星家纺DIGITPLACE店换季NAME商品直降DIGIT全棉四件套仅售DIGIT暖心被地址为PLACE路上的DIGIT号店铺询电话号码请回复t退订。”,正常
尊敬的会员卡友们，全馆倍积分活动正在进行中！在扣除DIGIT分后领取指定专柜折上再打折券一张。单张优惠上限一百元哦!限量发放完即止.如需退订请回复“回TD”。,正常
亲爱的海龙，欢迎您成为PLACE俱乐部会员。在PLACE商场盛大开业之际，我们诚挚邀请您的到来并与我们一起结账时出示会员卡以享受专属优惠和福利！如需更多信息请联系我们的客服团队（电话：XXX-XXXX）。期待与您一同探索这个充满活力的购物场所并共享美好时光!期待您的光临！,正常
尊敬的海尔会员，固始百盛电器与海尔集团联合举行大放价活动！预交DIGIT元定金可翻倍使用。进店即可获得精美礼品一份。购物有机会抽取万元大奖哦~活动时间：XX月X日电话:XXXXXX地址:踏月寺和交叉口的百胜电器的具体时间和地点我暂时无法提供给您，请谅解并联系客服获取详细信息.,正常
亲爱的顾客们注意了！限时优惠只在今天进行。在NAMEPLACE现代广场店旁的店铺里享受全场女士护肤与彩妆特价销售活动哦~特别提醒个别产品除外且退订请致电DIGIT。下午营业至结束时间哟～快来选购吧!,正常
亲爱的，情人节当天在春款珠宝名表全场折上翻倍积分送的活动更精彩！扫二维码关注微信即可参与。期待与你共度美好时光~,正常
七夕当天在大生珠宝店推出一生一世钻戒新款千足金工特惠活动。同时还有银饰玉器新品上市！地址为超市旁的大名店铺即可享受情侣电影票赠送服务哦~,正常
喜报！月号当天凭身份证来PLACE移动合作厅门口即可免费领取水壶、量杯一套及青花瓷碗。这是最后一天的活动哦~真诚邀请您前来参加并体验我们的优质服务!,正常
良品铺子月日全场正价商品满DIGIT元尊享折优惠机会难得，快来门店选购吧！除PLACE地区外。期待您的光临~,正常
尊敬的会员，感谢您关注我们的国际礼享俱乐部。月新增DIGIT分余积分可用于免费兑换汽车六大检测更换雨刮总价值高达DIGIT元！限量微信PLACE可直接兑活动详询DIGITPLACE国际。期待您的参与~,正常
尊敬的飞凡网会员，恭喜您周岁啦！现在登陆万达WiFi抢微信红包还有美食五折三日热卖活动等着你哦。更有机会抽取百万大奖!如有疑问请回复退订.,正常
月日临时卡会员凡购正价货品配件除外即升级为NAMEvip尊享更高级购物折扣详情请到店或关注微信了解。,正常
您好，感谢您成为我们的尊享会员并享受折扣优惠。为了感谢您的支持与信任，我们为您提供了每单返现的福利活动！请点击以下链接下载APP并在应用内完成预订和支付操作即可获得相应的积分奖励：免费购物app预订首单还反DIGIT元现金在线支付则每单可获赠Digi元哦!请填写您的姓名及手机号以便核实信息并及时处理相关订单事宜，回复此消息获取URL地址.一数。,正常
“即日起至月底，名表类实付满DIGIT元送专属礼金。在VIP专享折上再打折扣！周末重磅加码七重大奖等你来赢豪！”发到PLACE的名品打折中心吧~”,正常
第七代全視線鏡片特價，享受transitions優惠。名品架子和驗眼服務兼享專業待遇！地址：PLACE學生套餐連同精美镜框折优惠哦～快来体验吧!,正常
周末粉色约你，身着粉红元素来百盛专柜即可参与精英彩妆师带来的迷恋唇膏和彩妆秀。幸运扭蛋百分百中好礼！更有商场独家倍积分活动详询电话回td退订.,正常
合生NAME衣柜将于月日参加第十七届PLACE建博会。请参观我们的展位洲馆板式集合中的原木定制家具系列！我们的一网打尽DIGIT加盟费低至门槛打造最具投资价值的合作模式灵活的家居品牌。如果您有任何疑问或需要更多信息，欢迎致电咨询NAMECELLPHONE号码回t退订即可联系到本人哦~,正常
